#model1
read_id,len_reference,len_basecalls,que_start,que_end,ref_start,ref_end,comment,AA>AA,AA>AC,AA>AG,AA>AT,AA>CA,AA>CC,AA>CG,AA>CT,AA>GA,AA>GC,AA>GG,AA>GT,AA>TA,AA>TC,AA>TG,AA>TT,AA>-A,AA>-C,AA>-G,AA>-T,AC>AA,AC>AC,AC>AG,AC>AT,AC>CA,AC>CC,AC>CG,AC>CT,AC>GA,AC>GC,AC>GG,AC>GT,AC>TA,AC>TC,AC>TG,AC>TT,AC>-A,AC>-C,AC>-G,AC>-T,AG>AA,AG>AC,AG>AG,AG>AT,AG>CA,AG>CC,AG>CG,AG>CT,AG>GA,AG>GC,AG>GG,AG>GT,AG>TA,AG>TC,AG>TG,AG>TT,AG>-A,AG>-C,AG>-G,AG>-T,AT>AA,AT>AC,AT>AG,AT>AT,AT>CA,AT>CC,AT>CG,AT>CT,AT>GA,AT>GC,AT>GG,AT>GT,AT>TA,AT>TC,AT>TG,AT>TT,AT>-A,AT>-C,AT>-G,AT>-T,A->AA,A->AC,A->AG,A->AT,A->CA,A->CC,A->CG,A->CT,A->GA,A->GC,A->GG,A->GT,A->TA,A->TC,A->TG,A->TT,CA>AA,CA>AC,CA>AG,CA>AT,CA>CA,CA>CC,CA>CG,CA>CT,CA>GA,CA>GC,CA>GG,CA>GT,CA>TA,CA>TC,CA>TG,CA>TT,CA>-A,CA>-C,CA>-G,CA>-T,CC>AA,CC>AC,CC>AG,CC>AT,CC>CA,CC>CC,CC>CG,CC>CT,CC>GA,CC>GC,CC>GG,CC>GT,CC>TA,CC>TC,CC>TG,CC>TT,CC>-A,CC>-C,CC>-G,CC>-T,CG>AA,CG>AC,CG>AG,CG>AT,CG>CA,CG>CC,CG>CG,CG>CT,CG>GA,CG>GC,CG>GG,CG>GT,CG>TA,CG>TC,CG>TG,CG>TT,CG>-A,CG>-C,CG>-G,CG>-T,CT>AA,CT>AC,CT>AG,CT>AT,CT>CA,CT>CC,CT>CG,CT>CT,CT>GA,CT>GC,CT>GG,CT>GT,CT>TA,CT>TC,CT>TG,CT>TT,CT>-A,CT>-C,CT>-G,CT>-T,C->AA,C->AC,C->AG,C->AT,C->CA,C->CC,C->CG,C->CT,C->GA,C->GC,C->GG,C->GT,C->TA,C->TC,C->TG,C->TT,GA>AA,GA>AC,GA>AG,GA>AT,GA>CA,GA>CC,GA>CG,GA>CT,GA>GA,GA>GC,GA>GG,GA>GT,GA>TA,GA>TC,GA>TG,GA>TT,GA>-A,GA>-C,GA>-G,GA>-T,GC>AA,GC>AC,GC>AG,GC>AT,GC>CA,GC>CC,GC>CG,GC>CT,GC>GA,GC>GC,GC>GG,GC>GT,GC>TA,GC>TC,GC>TG,GC>TT,GC>-A,GC>-C,GC>-G,GC>-T,GG>AA,GG>AC,GG>AG,GG>AT,GG>CA,GG>CC,GG>CG,GG>CT,GG>GA,GG>GC,GG>GG,GG>GT,GG>TA,GG>TC,GG>TG,GG>TT,GG>-A,GG>-C,GG>-G,GG>-T,GT>AA,GT>AC,GT>AG,GT>AT,GT>CA,GT>CC,GT>CG,GT>CT,GT>GA,GT>GC,GT>GG,GT>GT,GT>TA,GT>TC,GT>TG,GT>TT,GT>-A,GT>-C,GT>-G,GT>-T,G->AA,G->AC,G->AG,G->AT,G->CA,G->CC,G->CG,G->CT,G->GA,G->GC,G->GG,G->GT,G->TA,G->TC,G->TG,G->TT,TA>AA,TA>AC,TA>AG,TA>AT,TA>CA,TA>CC,TA>CG,TA>CT,TA>GA,TA>GC,TA>GG,TA>GT,TA>TA,TA>TC,TA>TG,TA>TT,TA>-A,TA>-C,TA>-G,TA>-T,TC>AA,TC>AC,TC>AG,TC>AT,TC>CA,TC>CC,TC>CG,TC>CT,TC>GA,TC>GC,TC>GG,TC>GT,TC>TA,TC>TC,TC>TG,TC>TT,TC>-A,TC>-C,TC>-G,TC>-T,TG>AA,TG>AC,TG>AG,TG>AT,TG>CA,TG>CC,TG>CG,TG>CT,TG>GA,TG>GC,TG>GG,TG>GT,TG>TA,TG>TC,TG>TG,TG>TT,TG>-A,TG>-C,TG>-G,TG>-T,TT>AA,TT>AC,TT>AG,TT>AT,TT>CA,TT>CC,TT>CG,TT>CT,TT>GA,TT>GC,TT>GG,TT>GT,TT>TA,TT>TC,TT>TG,TT>TT,TT>-A,TT>-C,TT>-G,TT>-T,T->AA,T->AC,T->AG,T->AT,T->CA,T->CC,T->CG,T->CT,T->GA,T->GC,T->GG,T->GT,T->TA,T->TC,T->TG,T->TT,homo_A_counts,homo_A_errors,homo_C_counts,homo_C_errors,homo_G_counts,homo_G_errors,homo_T_counts,homo_T_errors,phred_mean,phred_median,phred_std,phred_mean_correct,phred_median_correct,phred_std_correct,phred_mean_error,phred_median_error,phred_std_error
c28fd2d0-7e2b-4b64-a5d4-e93c5f35637e,6221,6057,87,6048,189,6221,pass,270,113,127,175,1,1,0,1,1,1,1,2,1,0,0,0,4,1,3,0,0,1,0,1,137,64,16,101,0,0,0,0,1,1,0,0,2,8,0,2,1,4,1,1,0,0,1,0,126,65,75,104,0,0,0,1,4,1,4,1,0,0,1,1,4,0,0,0,0,0,0,3,160,99,99,162,4,1,2,10,3,0,3,0,5,4,1,3,6,4,7,0,1,1,3,6,130,88,110,130,0,0,0,1,0,0,1,1,0,1,0,1,5,2,1,3,0,1,1,0,103,61,8,78,0,0,0,0,0,1,0,1,1,0,0,2,1,0,1,0,0,0,0,0,6,6,8,12,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,85,83,115,96,0,0,4,5,20,2,0,2,0,0,0,0,3,1,1,1,5,1,3,8,117,55,67,74,1,1,0,0,5,2,3,2,0,0,0,1,4,0,5,0,0,0,0,1,88,36,3,62,0,1,0,0,1,0,0,1,1,4,0,2,3,1,3,0,0,1,0,0,66,36,37,51,0,1,1,1,3,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,61,48,74,82,1,1,2,5,7,0,8,7,0,1,0,2,2,0,2,0,0,0,2,8,147,67,69,150,0,0,0,1,1,2,1,0,2,0,0,0,13,0,1,4,0,1,0,0,137,68,6,141,1,0,0,0,0,2,0,0,2,8,0,0,4,0,1,3,1,1,1,1,120,82,71,99,1,0,0,1,1,1,2,2,1,0,0,2,2,1,0,0,0,1,0,1,138,130,92,220,0,1,1,3,25,2,7,4,3,8,2,3,4,1,2,3,3,0,3,8,126,12,10,1,0,0,109,11,7.927025666834424,7.0,3.8147695950639555,7.9597056762438685,7.0,3.8091454029795133,7.189723320158103,6.0,3.8668006613062307
cc1e1c13-5b62-4287-aea6-44e4009cb807,,0,,,,,noprediction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e001c61-09dc-4fc8-a641-c889f694b79b,8138,7948,54,7947,167,8138,pass,261,79,134,197,2,1,1,2,3,4,3,3,0,0,0,2,3,0,3,2,1,0,0,0,110,70,15,114,1,1,0,1,1,1,0,0,0,3,0,2,3,3,2,0,0,0,1,2,145,81,105,139,0,0,2,0,8,1,4,1,1,1,1,0,3,0,2,2,0,0,0,7,184,112,138,222,0,1,5,9,3,3,1,1,6,4,1,3,11,3,8,1,8,4,1,13,118,79,136,134,1,0,0,1,0,0,1,1,0,1,0,1,8,1,4,4,1,1,1,0,126,91,13,112,1,0,0,0,4,1,0,0,5,4,0,3,1,0,2,2,0,0,0,0,14,5,13,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,85,122,157,150,0,1,0,15,42,3,0,3,1,2,0,0,5,0,1,0,2,5,0,17,136,60,86,127,1,0,1,0,2,1,3,5,0,1,1,0,8,0,8,5,1,0,0,2,73,66,7,89,0,1,0,1,0,0,0,1,2,2,0,0,0,3,3,0,1,0,0,1,101,53,79,103,2,1,1,2,3,0,1,1,0,0,0,1,0,1,0,0,0,1,0,2,113,73,114,158,0,0,1,16,8,2,5,4,0,4,1,3,1,0,3,0,1,0,3,24,141,87,112,197,3,1,0,1,0,3,3,1,2,0,1,1,11,2,0,4,0,0,0,1,160,102,14,206,2,1,0,0,1,2,0,1,1,17,1,0,4,8,4,4,3,0,0,0,156,89,132,206,0,1,1,1,5,0,5,4,0,1,2,1,4,1,0,5,2,0,0,2,173,191,201,417,4,4,1,13,13,3,9,4,5,12,0,3,4,0,8,3,0,3,0,6,207,46,21,1,10,2,243,44,7.6354998099581906,7.0,3.721597672735541,7.723963195092679,7.0,3.7321760042736236,5.951776649746193,5.0,3.0603422705734773
cec60eb6-9f95-45c2-8508-22974a29a22c,11850,11773,0,11773,65,11850,pass,352,160,224,297,2,1,1,0,4,3,3,2,1,2,0,0,13,1,6,7,0,0,0,0,225,120,11,186,0,1,0,0,0,0,0,2,4,3,0,2,3,3,1,2,0,0,1,1,265,149,207,188,0,1,0,3,13,4,10,7,0,0,0,2,1,0,0,3,1,0,0,4,227,161,211,328,6,5,2,16,29,1,1,3,20,9,3,3,21,4,8,2,9,3,4,9,195,146,211,244,0,0,1,0,0,0,5,0,0,1,4,1,16,4,10,6,1,1,0,4,199,97,23,172,1,0,0,0,3,1,0,1,8,3,1,2,0,0,0,0,0,0,1,0,13,16,14,17,0,0,1,0,3,0,1,1,0,0,0,3,0,1,2,0,0,0,0,1,153,160,208,227,3,1,6,19,13,3,0,1,3,2,0,0,3,1,0,3,11,1,1,10,221,83,213,155,0,1,0,0,2,2,7,3,1,1,1,1,15,2,10,5,1,1,0,2,158,121,9,155,0,0,0,0,1,1,0,0,3,6,0,3,2,2,1,1,0,0,0,1,171,126,134,134,0,0,0,1,8,1,3,3,0,1,0,1,1,0,1,1,0,0,0,2,138,92,171,188,2,4,2,8,15,4,14,5,3,3,1,1,6,1,2,1,3,1,0,9,245,137,157,239,2,1,0,1,2,4,1,1,0,0,0,2,8,5,4,3,1,0,1,3,231,141,21,244,1,0,0,1,0,0,1,0,7,21,0,7,1,2,9,10,0,2,0,0,234,153,196,235,1,0,0,1,9,2,9,7,3,3,2,1,3,2,0,2,1,0,2,1,266,246,259,525,6,4,6,22,23,7,15,13,2,19,2,7,9,5,7,11,0,1,1,18,175,21,11,2,25,3,236,25,8.271468614626688,7.0,4.224909310952963,8.363822951990006,7.0,4.24074402128595,6.446208112874779,5.0,3.4205802460219563
34f575a4-02f8-4210-bcf8-094151778dec,,,,,,,failedmapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baa02c33-42bc-4023-9fec-889ad7cdf2b3,11102,14601,0,14599,18,11102,pass,502,178,223,342,1,0,0,0,3,3,3,6,0,0,1,4,63,25,38,85,1,0,0,0,265,101,13,182,2,0,0,0,2,0,0,1,33,17,7,47,6,5,3,4,2,2,0,0,232,117,147,161,1,4,0,4,44,19,32,58,2,1,1,1,4,0,0,1,2,1,1,6,257,175,200,311,74,52,64,194,6,3,2,2,6,6,0,3,11,3,6,3,2,3,1,5,245,167,198,206,1,0,1,1,2,0,2,2,1,1,1,1,53,32,48,78,4,1,0,1,188,136,7,179,0,0,0,0,2,0,0,1,42,22,3,47,0,1,1,0,0,0,0,0,10,4,10,18,0,0,0,1,3,4,2,9,0,1,2,1,0,0,1,3,0,0,0,0,177,188,170,226,44,38,56,118,21,2,5,1,2,5,1,0,2,0,3,1,7,1,0,3,225,84,118,134,0,0,0,0,4,0,1,0,1,0,0,0,45,16,16,58,0,2,0,1,130,85,5,110,0,1,0,1,0,3,2,2,33,21,2,37,2,1,5,1,0,0,0,0,125,90,86,88,1,1,0,2,22,17,15,49,2,1,1,0,0,0,0,0,0,0,0,1,129,111,126,136,57,44,50,117,17,1,13,1,0,4,0,2,3,0,4,0,1,0,4,5,249,131,143,282,0,1,1,2,0,2,4,3,0,0,0,0,82,32,43,143,2,2,0,1,253,166,18,297,0,1,0,0,2,0,0,0,81,75,6,118,0,5,6,3,0,1,1,2,186,113,140,229,0,0,0,0,68,51,57,146,3,2,1,2,2,2,1,2,1,2,1,1,243,275,178,414,120,129,155,401,13,3,7,4,3,16,1,1,8,1,7,3,2,1,0,1,221,23,30,6,15,2,151,20,8.351188437564216,7.0,4.165989270164266,8.393663031214743,7.0,4.178585930295315,8.237194044915467,7.0,4.1298332880487205
9bd43c6b-90d3-44b1-b88b-8cf1b2b22b8d,10488,10148,0,10143,71,10488,pass,231,84,140,181,2,1,2,0,1,9,3,7,4,0,1,1,6,2,5,3,1,2,0,0,171,88,11,136,2,2,0,0,2,3,0,3,4,6,1,8,6,5,4,7,0,5,0,1,152,122,159,174,2,0,2,0,8,6,13,3,0,1,2,2,7,2,3,1,2,1,0,5,174,104,184,235,7,1,5,7,6,9,5,5,2,13,5,6,14,9,18,9,5,11,4,34,120,124,205,164,3,1,1,2,1,7,6,6,1,4,2,5,14,6,4,4,3,3,1,1,168,122,18,176,4,1,1,0,5,0,0,6,2,6,0,5,3,0,3,0,0,1,0,0,12,18,21,27,0,0,1,0,1,0,0,1,0,0,6,2,1,0,3,5,2,0,0,2,114,178,221,201,6,2,7,21,31,14,1,16,7,6,0,14,19,2,0,10,22,8,2,38,144,73,156,133,1,1,0,0,2,4,6,4,0,2,2,0,8,5,6,9,3,2,0,0,121,106,30,166,0,0,0,1,2,2,0,3,2,5,0,2,3,2,6,3,0,0,1,1,136,105,131,150,1,2,1,4,4,0,7,4,1,0,0,1,4,0,5,1,0,1,0,4,103,117,205,180,4,4,8,20,12,13,15,10,5,13,6,5,4,5,6,1,2,5,9,10,129,98,116,199,4,4,1,3,1,7,4,8,0,2,3,2,11,6,6,12,2,1,0,2,178,154,24,253,1,1,2,0,2,3,0,0,7,15,0,9,7,12,9,9,1,5,2,2,210,153,194,261,1,3,1,4,9,6,6,7,2,4,3,3,5,5,2,3,1,0,5,2,176,230,239,450,7,4,4,8,19,6,16,8,10,27,7,19,14,5,9,12,1,7,9,8,144,25,40,9,10,2,252,46,7.179138321995465,6.0,3.3275831158033506,7.284279149299989,6.0,3.3437554946881414,5.927480916030534,5.0,2.8443208028962683
b28c2769-1297-407b-8105-bdc3955f4988,20071,26860,8193,26860,0,20071,pass,1097,274,612,397,8,4,3,1,10,6,11,9,6,6,2,1,11,3,11,5,5,4,0,3,439,100,21,322,3,0,0,2,12,1,2,37,13,7,0,6,18,9,12,6,5,3,2,11,607,110,189,265,6,3,3,6,18,8,11,3,2,1,18,6,6,2,2,5,4,1,5,1,337,286,356,298,4,7,7,12,32,4,7,21,28,14,5,27,30,14,7,24,28,11,9,35,609,381,238,240,11,29,5,2,6,5,7,2,8,6,4,5,39,23,5,4,7,4,4,4,260,52,18,215,13,1,0,3,8,2,5,8,3,1,0,4,0,3,0,4,1,0,0,0,9,25,6,19,1,0,0,2,0,0,0,2,5,5,9,5,11,2,6,3,3,1,0,0,210,418,389,324,8,5,20,17,65,39,5,42,7,10,2,19,15,4,0,6,28,8,1,64,556,98,200,296,3,0,0,0,7,1,8,7,1,0,0,0,16,0,4,3,5,1,2,3,229,102,8,223,2,2,1,3,8,2,2,6,8,2,1,7,4,0,1,5,1,0,1,1,84,111,32,87,1,1,2,8,5,1,2,1,1,1,0,6,1,0,0,1,0,2,2,4,54,122,284,387,2,3,3,16,22,297,4,10,11,191,4,12,7,128,0,0,9,277,3,30,76,122,178,362,2,0,0,7,2,9,3,12,1,3,2,1,7,7,2,6,4,7,0,8,584,270,8,562,4,5,0,11,6,18,0,5,16,31,0,9,10,20,4,23,16,3,0,7,400,306,77,416,4,9,0,5,10,5,6,18,3,9,3,3,4,6,1,4,1,3,3,5,144,669,228,957,2,5,3,6,21,27,22,16,16,41,10,14,8,10,8,15,3,18,5,18,691,114,10,2,0,0,854,121,6.350029463759576,6.0,2.6611746889318977,6.443221754911563,6.0,2.6734608089261047,5.115267175572519,5.0,2.1386295562810527
f4aefa1e-f901-4109-8ad8-3022e5cf6f66,1231,1114,4,1113,17,1231,pass,88,19,25,40,0,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,0,1,1,33,4,1,11,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,23,10,17,13,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,32,16,28,27,0,0,0,1,3,0,0,0,2,0,0,1,1,2,2,1,2,0,0,0,35,12,19,21,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,12,12,3,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,13,21,12,12,0,0,0,1,2,2,0,0,0,1,0,0,0,2,0,0,1,2,0,2,21,8,10,20,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,15,7,1,11,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,19,9,7,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,8,11,18,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,9,9,24,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,28,14,2,21,0,0,0,0,0,0,0,0,1,5,0,1,0,1,0,1,1,0,0,1,14,14,18,20,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,20,23,19,22,0,1,0,1,1,23,0,2,0,30,0,0,1,17,1,1,0,32,0,1,80,4,6,0,6,2,5,5,7.908025247971145,7.0,3.888970621321457,7.9695528068506185,7.0,3.9074723713475144,6.793103448275862,5.5,3.346426919451475
636f6ca4-0c7a-4e7f-8e2b-52bc799e24da,4242,4020,0,4009,117,4242,pass,147,65,74,109,0,0,0,0,1,4,1,2,0,0,0,0,1,0,2,0,1,0,0,0,98,41,6,63,0,0,0,0,1,0,0,1,0,3,0,1,3,3,2,0,0,0,0,2,82,48,43,65,0,0,0,1,2,1,0,3,0,0,0,0,0,0,0,2,0,0,0,1,89,60,67,118,2,0,1,6,5,0,2,15,1,3,0,23,5,2,7,6,1,0,3,26,74,58,65,71,0,1,1,0,1,0,0,0,1,0,0,0,7,2,1,1,1,1,0,1,62,42,2,70,0,0,0,0,1,2,1,1,2,1,0,0,0,0,0,1,0,0,0,0,4,3,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,65,93,62,96,1,1,1,5,4,2,0,0,0,2,0,0,1,0,0,0,6,7,2,4,63,33,55,50,0,0,0,0,2,0,2,0,1,1,0,1,6,0,2,1,0,1,0,0,39,26,1,54,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,47,23,32,29,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,45,34,44,52,0,1,0,0,4,0,8,2,0,0,0,0,2,0,1,0,1,0,0,2,96,47,44,102,0,2,0,2,1,1,5,7,0,0,0,0,5,1,3,0,0,0,0,0,75,64,1,135,0,0,0,1,0,0,0,0,0,5,0,1,4,3,1,2,0,1,0,0,74,38,50,70,0,1,0,5,1,2,3,0,0,0,0,1,1,0,0,1,2,0,1,0,108,92,73,179,3,1,1,6,2,2,7,0,1,18,4,1,5,0,7,3,2,2,1,2,46,4,5,1,6,1,57,13,8.549264155649787,7.0,4.438558693421341,8.652537938252223,7.0,4.468406753790494,6.438502673796791,6.0,3.097387877189029
993bd399-688a-4ebb-b024-7439b8e39118,6088,6028,6,6028,44,6084,pass,109,48,84,91,2,0,0,0,1,1,1,2,0,0,0,1,2,1,3,1,0,0,0,0,82,62,8,77,0,0,0,0,1,0,0,1,3,1,0,1,0,1,3,2,0,0,0,0,75,61,95,104,0,0,0,0,4,1,3,3,1,0,0,2,1,0,3,0,0,0,0,0,95,82,81,149,29,0,1,11,23,0,3,5,11,2,4,3,16,0,5,2,22,2,0,14,76,72,102,118,0,1,0,0,1,4,1,1,0,0,1,0,2,3,2,3,0,1,0,2,109,85,14,131,0,0,1,0,1,0,0,1,0,1,0,2,0,0,0,0,0,1,0,0,10,15,4,11,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,52,116,125,156,1,11,1,37,7,4,1,1,0,1,0,1,1,0,0,0,3,2,1,5,68,39,76,79,0,0,0,0,6,0,1,1,0,0,0,0,5,1,2,0,0,0,0,0,66,72,12,79,0,0,0,0,3,2,1,2,1,2,0,0,0,3,4,0,0,1,0,0,81,61,48,85,0,0,0,1,0,0,1,0,1,0,2,2,1,0,0,0,0,0,1,1,56,49,90,117,2,0,0,4,9,21,1,1,0,17,0,1,1,19,0,0,1,50,0,7,65,60,72,124,2,1,0,1,0,4,5,4,1,0,0,0,6,1,2,29,0,0,0,0,119,108,7,175,1,0,0,1,0,1,0,2,1,13,0,28,0,7,7,1,1,0,0,0,105,88,116,117,0,0,0,0,2,0,4,1,2,1,0,1,2,0,0,4,1,1,0,1,128,176,143,412,4,20,0,43,2,3,4,3,2,15,0,4,1,3,2,2,0,4,0,5,70,10,16,4,0,0,316,59,8.202258385918299,7.0,4.257676157018727,8.292277440114407,7.0,4.300042952480076,7.025700934579439,6.0,3.449474187791832
64dd92e5-127f-4f0b-a448-e7e05789b43b,12898,12617,4,12617,62,12896,pass,346,166,172,293,1,1,1,2,3,9,5,13,1,0,0,4,8,5,11,5,1,1,3,1,209,128,26,196,4,5,0,1,7,2,1,3,4,10,0,11,2,7,4,12,1,4,1,0,208,132,195,192,0,2,0,3,8,7,11,5,1,0,0,0,6,0,3,3,1,0,3,14,257,189,228,289,6,1,9,10,14,2,9,2,3,20,5,10,18,10,40,19,3,7,9,23,206,133,215,216,2,5,3,3,1,2,30,8,2,4,6,6,16,14,7,7,1,1,1,0,208,223,77,214,1,0,2,1,11,2,1,3,8,5,0,1,1,3,4,3,0,1,1,0,29,74,56,34,0,0,1,2,0,3,5,1,1,0,6,4,3,0,3,2,0,1,1,1,151,198,227,234,6,3,10,21,21,18,5,7,1,9,2,0,6,8,5,3,7,7,2,17,208,112,158,147,2,2,1,0,3,3,10,7,0,0,0,3,14,1,20,2,1,4,0,2,178,159,64,151,0,0,0,3,7,2,2,3,7,10,1,8,2,7,6,3,0,3,0,0,187,166,160,125,1,0,0,6,7,2,2,1,1,0,1,2,2,2,2,0,0,1,2,0,127,116,190,195,6,1,5,3,11,5,9,14,3,18,8,15,0,3,3,1,4,4,4,14,212,135,125,270,4,4,2,4,1,7,15,17,4,1,0,0,12,9,13,13,1,1,2,2,228,178,33,260,3,0,1,2,3,1,1,3,4,27,3,7,9,10,12,10,1,0,2,1,230,173,210,237,2,2,1,3,5,6,7,18,1,1,0,3,2,4,2,0,2,4,3,2,271,237,242,440,4,2,2,4,27,14,22,8,11,56,7,7,13,8,22,6,1,21,8,6,149,22,98,21,58,12,197,33,7.244113216522635,6.0,3.402134095565909,7.3448956812913195,6.0,3.4335997310795774,6.028985507246377,5.0,2.7170172275303655
593a1648-1c53-4518-9833-3f77863942ee,4847,10110,5349,10050,5,4847,pass,166,71,73,108,1,0,0,4,4,2,9,5,0,1,0,4,3,2,5,5,2,1,0,2,83,46,6,74,0,1,1,0,6,1,1,2,3,11,0,4,4,7,10,8,1,0,0,0,83,51,61,51,0,1,0,3,12,4,10,3,1,0,2,3,3,0,4,1,0,0,1,7,73,70,75,115,2,1,9,6,15,3,9,2,8,8,5,5,17,9,14,5,6,6,7,15,64,45,87,92,2,3,1,0,1,2,6,9,1,2,2,3,11,7,3,3,2,3,0,3,75,39,7,64,1,1,0,1,5,3,0,2,5,3,1,8,0,0,3,0,1,0,0,0,3,7,6,5,0,0,0,0,1,1,0,0,2,1,5,4,3,0,3,1,1,0,0,0,63,84,95,76,4,2,4,11,19,12,0,6,5,4,0,1,6,1,0,0,19,3,0,15,90,48,62,49,1,2,0,0,6,3,1,4,0,1,0,2,9,4,3,1,2,2,1,2,45,51,4,64,1,0,0,0,4,2,0,1,2,6,0,5,2,5,8,4,0,2,0,0,63,44,46,44,1,0,0,4,4,3,2,4,0,0,3,1,1,1,0,1,1,0,0,0,33,37,56,67,3,1,2,2,7,5,15,6,0,7,3,9,1,0,5,3,3,0,1,12,89,41,45,70,5,0,0,1,3,7,5,9,3,2,1,3,4,2,6,1,3,0,1,4,100,43,5,115,2,0,0,1,0,1,0,2,3,9,0,5,8,12,12,12,4,0,1,0,91,49,67,65,2,1,1,2,6,5,9,4,4,7,2,3,3,1,1,7,0,0,0,0,99,87,86,178,1,2,3,8,20,3,15,6,7,10,7,7,7,1,1,8,2,1,1,6,84,13,0,0,0,0,97,25,6.407360136141246,5.0,2.968920244009998,6.5514433752775725,6.0,3.0066348235715306,5.506172839506172,5.0,2.5422283255080362
17fa7b13-6b3a-4d74-8516-d9ce303ffe33,707,581,8,581,112,705,pass,27,8,16,21,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,12,2,4,10,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,19,13,4,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,5,10,16,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,2,8,7,7,14,1,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,6,2,0,10,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,6,4,11,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,2,10,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,6,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,6,8,0,0,0,0,2,4,0,2,0,1,0,0,0,2,0,0,0,2,0,3,17,10,11,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,1,0,11,9,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,3,3,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,14,4,23,0,1,0,0,2,1,3,0,1,1,1,0,1,0,0,1,0,0,0,2,5,1,0,0,0,0,16,2,7.443280977312391,6.0,3.598867048737671,7.52808988764045,6.0,3.6229291260793897,6.282051282051282,5.0,3.02085671282526
