#model3
read_id,len_reference,len_basecalls,que_start,que_end,ref_start,ref_end,comment,AA>AA,AA>AC,AA>AG,AA>AT,AA>CA,AA>CC,AA>CG,AA>CT,AA>GA,AA>GC,AA>GG,AA>GT,AA>TA,AA>TC,AA>TG,AA>TT,AA>-A,AA>-C,AA>-G,AA>-T,AC>AA,AC>AC,AC>AG,AC>AT,AC>CA,AC>CC,AC>CG,AC>CT,AC>GA,AC>GC,AC>GG,AC>GT,AC>TA,AC>TC,AC>TG,AC>TT,AC>-A,AC>-C,AC>-G,AC>-T,AG>AA,AG>AC,AG>AG,AG>AT,AG>CA,AG>CC,AG>CG,AG>CT,AG>GA,AG>GC,AG>GG,AG>GT,AG>TA,AG>TC,AG>TG,AG>TT,AG>-A,AG>-C,AG>-G,AG>-T,AT>AA,AT>AC,AT>AG,AT>AT,AT>CA,AT>CC,AT>CG,AT>CT,AT>GA,AT>GC,AT>GG,AT>GT,AT>TA,AT>TC,AT>TG,AT>TT,AT>-A,AT>-C,AT>-G,AT>-T,A->AA,A->AC,A->AG,A->AT,A->CA,A->CC,A->CG,A->CT,A->GA,A->GC,A->GG,A->GT,A->TA,A->TC,A->TG,A->TT,CA>AA,CA>AC,CA>AG,CA>AT,CA>CA,CA>CC,CA>CG,CA>CT,CA>GA,CA>GC,CA>GG,CA>GT,CA>TA,CA>TC,CA>TG,CA>TT,CA>-A,CA>-C,CA>-G,CA>-T,CC>AA,CC>AC,CC>AG,CC>AT,CC>CA,CC>CC,CC>CG,CC>CT,CC>GA,CC>GC,CC>GG,CC>GT,CC>TA,CC>TC,CC>TG,CC>TT,CC>-A,CC>-C,CC>-G,CC>-T,CG>AA,CG>AC,CG>AG,CG>AT,CG>CA,CG>CC,CG>CG,CG>CT,CG>GA,CG>GC,CG>GG,CG>GT,CG>TA,CG>TC,CG>TG,CG>TT,CG>-A,CG>-C,CG>-G,CG>-T,CT>AA,CT>AC,CT>AG,CT>AT,CT>CA,CT>CC,CT>CG,CT>CT,CT>GA,CT>GC,CT>GG,CT>GT,CT>TA,CT>TC,CT>TG,CT>TT,CT>-A,CT>-C,CT>-G,CT>-T,C->AA,C->AC,C->AG,C->AT,C->CA,C->CC,C->CG,C->CT,C->GA,C->GC,C->GG,C->GT,C->TA,C->TC,C->TG,C->TT,GA>AA,GA>AC,GA>AG,GA>AT,GA>CA,GA>CC,GA>CG,GA>CT,GA>GA,GA>GC,GA>GG,GA>GT,GA>TA,GA>TC,GA>TG,GA>TT,GA>-A,GA>-C,GA>-G,GA>-T,GC>AA,GC>AC,GC>AG,GC>AT,GC>CA,GC>CC,GC>CG,GC>CT,GC>GA,GC>GC,GC>GG,GC>GT,GC>TA,GC>TC,GC>TG,GC>TT,GC>-A,GC>-C,GC>-G,GC>-T,GG>AA,GG>AC,GG>AG,GG>AT,GG>CA,GG>CC,GG>CG,GG>CT,GG>GA,GG>GC,GG>GG,GG>GT,GG>TA,GG>TC,GG>TG,GG>TT,GG>-A,GG>-C,GG>-G,GG>-T,GT>AA,GT>AC,GT>AG,GT>AT,GT>CA,GT>CC,GT>CG,GT>CT,GT>GA,GT>GC,GT>GG,GT>GT,GT>TA,GT>TC,GT>TG,GT>TT,GT>-A,GT>-C,GT>-G,GT>-T,G->AA,G->AC,G->AG,G->AT,G->CA,G->CC,G->CG,G->CT,G->GA,G->GC,G->GG,G->GT,G->TA,G->TC,G->TG,G->TT,TA>AA,TA>AC,TA>AG,TA>AT,TA>CA,TA>CC,TA>CG,TA>CT,TA>GA,TA>GC,TA>GG,TA>GT,TA>TA,TA>TC,TA>TG,TA>TT,TA>-A,TA>-C,TA>-G,TA>-T,TC>AA,TC>AC,TC>AG,TC>AT,TC>CA,TC>CC,TC>CG,TC>CT,TC>GA,TC>GC,TC>GG,TC>GT,TC>TA,TC>TC,TC>TG,TC>TT,TC>-A,TC>-C,TC>-G,TC>-T,TG>AA,TG>AC,TG>AG,TG>AT,TG>CA,TG>CC,TG>CG,TG>CT,TG>GA,TG>GC,TG>GG,TG>GT,TG>TA,TG>TC,TG>TG,TG>TT,TG>-A,TG>-C,TG>-G,TG>-T,TT>AA,TT>AC,TT>AG,TT>AT,TT>CA,TT>CC,TT>CG,TT>CT,TT>GA,TT>GC,TT>GG,TT>GT,TT>TA,TT>TC,TT>TG,TT>TT,TT>-A,TT>-C,TT>-G,TT>-T,T->AA,T->AC,T->AG,T->AT,T->CA,T->CC,T->CG,T->CT,T->GA,T->GC,T->GG,T->GT,T->TA,T->TC,T->TG,T->TT,homo_A_counts,homo_A_errors,homo_C_counts,homo_C_errors,homo_G_counts,homo_G_errors,homo_T_counts,homo_T_errors,phred_mean,phred_median,phred_std,phred_mean_correct,phred_median_correct,phred_std_correct,phred_mean_error,phred_median_error,phred_std_error
81ab490b-86f1-4ae0-9d29-a83c27e4c37b,,,,,,,failedmapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5ed33cc-c8c0-4620-b0ef-825447db66b2,5662,5454,2,5454,33,5661,pass,55,39,66,55,0,2,0,2,3,6,6,3,5,0,0,0,8,4,5,2,0,0,1,1,67,71,8,66,0,0,1,0,1,1,0,0,5,9,0,4,2,6,3,3,2,3,0,0,85,75,123,72,0,0,0,1,9,3,14,4,0,0,1,1,1,0,1,0,0,1,1,6,64,56,89,77,1,0,3,6,3,2,1,7,3,6,0,9,11,9,7,12,1,3,0,7,46,66,134,84,3,0,3,1,0,4,7,5,0,3,7,0,8,5,13,3,3,2,2,1,104,103,13,121,4,1,0,0,4,3,1,1,4,1,0,4,0,1,2,1,0,0,0,0,6,8,11,14,0,1,1,0,0,1,1,0,0,0,2,1,1,0,2,3,0,0,2,0,44,103,171,97,2,2,6,10,5,8,7,6,0,4,1,4,4,3,4,3,8,5,3,9,69,49,87,77,0,2,2,0,3,1,4,3,0,0,1,0,13,3,13,6,1,2,0,1,88,80,14,98,2,4,0,0,7,1,1,0,4,8,0,3,0,0,1,0,1,0,0,0,114,114,156,90,1,1,1,4,4,2,2,1,1,0,1,0,4,2,1,0,0,0,1,0,47,69,142,56,1,1,3,4,11,2,14,8,6,12,6,7,3,0,3,2,7,0,0,10,38,38,43,58,0,2,0,3,3,9,4,3,0,1,2,2,7,1,8,1,1,0,0,2,91,75,6,138,1,0,0,2,0,0,0,1,5,11,0,4,1,6,14,7,4,3,3,2,95,81,156,131,1,1,0,1,8,8,4,2,0,1,2,2,1,2,2,2,0,4,4,2,53,96,91,141,3,0,2,16,11,22,14,11,12,37,9,7,4,22,18,6,2,33,0,7,13,1,31,10,57,12,84,35,6.850146735143067,6.0,3.1371957877384373,6.9735438884331415,6.0,3.1793396818318818,5.805555555555555,5.0,2.5235770957164534
b9a45b88-48e1-4a40-985c-ff6d035ef98e,19081,18837,0,18837,96,19080,pass,378,184,221,362,0,2,0,0,3,11,5,9,2,1,1,5,6,5,4,6,1,0,0,0,312,175,30,274,2,4,0,0,8,4,2,6,11,11,2,7,7,10,7,8,0,2,0,1,314,221,293,258,0,4,0,1,15,11,20,6,1,1,1,3,3,0,2,2,1,1,3,9,300,249,375,490,10,1,3,24,9,3,2,4,4,18,5,13,15,10,21,9,11,5,8,32,246,242,380,376,3,4,3,4,2,1,12,6,2,6,3,1,8,19,14,8,5,1,2,2,330,261,32,335,2,1,0,0,11,7,2,5,11,7,0,3,1,0,1,4,0,0,0,0,22,21,34,37,0,1,1,1,2,1,1,1,1,2,6,6,1,2,2,7,1,0,0,1,222,292,407,421,3,2,16,32,17,15,4,13,0,3,3,8,6,0,3,1,7,6,3,29,257,150,280,286,4,0,1,0,3,5,13,3,1,0,2,3,15,4,10,6,1,3,2,1,262,205,21,264,1,1,0,0,5,2,3,2,14,13,1,7,5,4,8,4,1,3,0,0,257,204,241,246,0,0,2,7,6,10,3,0,1,1,2,3,6,1,1,3,0,0,1,0,195,205,311,324,0,2,6,19,13,6,32,7,1,22,3,8,1,0,3,1,2,3,3,23,257,199,202,380,2,0,1,3,1,9,7,14,3,3,3,0,12,4,16,7,2,1,1,5,349,290,30,506,2,3,0,0,1,6,0,1,10,23,0,5,5,10,17,17,5,4,2,5,394,292,357,467,0,3,2,8,9,7,12,10,2,2,6,1,6,2,1,6,3,0,2,3,364,468,476,926,3,4,5,18,20,13,26,7,11,62,14,14,18,5,23,14,3,12,2,19,134,13,89,18,40,7,529,69,8.404894622285926,7.0,4.3622095735696735,8.504588705590901,7.0,4.386767522410505,6.7592936802973975,6.0,3.551095053788075
49bb8b99-cfdb-4a00-bd21-748afa769a84,1511,1382,0,1382,4,1509,pass,58,17,27,45,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,29,12,2,11,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,22,13,24,20,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,64,17,35,40,0,0,1,1,0,0,0,45,0,1,0,11,0,0,3,15,0,1,0,50,30,14,22,28,0,0,0,0,0,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,19,7,3,16,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,14,21,23,13,1,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2,22,7,16,21,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,18,14,1,18,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,20,14,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19,11,18,20,0,1,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37,15,15,58,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,1,29,11,0,28,0,0,0,0,0,2,0,0,0,1,0,1,1,1,0,2,1,0,0,0,21,24,20,29,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31,22,24,57,0,0,0,1,1,1,3,0,0,3,1,0,0,0,0,1,0,0,1,1,28,3,0,0,5,0,48,8,7.658465991316932,7.0,3.538172644767846,7.760424564063684,7.0,3.562535041631699,5.523809523809524,5.0,2.030381486221699
528c6f11-349b-4ace-9400-c35aa457da34,969,837,9,837,94,968,pass,47,13,19,23,0,2,0,0,7,0,0,3,0,1,1,1,1,0,2,0,0,2,0,0,7,2,1,14,0,1,0,0,3,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,16,10,12,12,0,0,1,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,16,14,14,22,1,0,1,3,0,1,0,3,0,5,0,2,3,0,1,3,1,0,2,9,14,4,12,17,1,0,0,1,1,0,1,1,0,2,2,0,3,0,1,0,3,0,0,2,9,7,0,7,0,0,0,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,10,13,8,12,1,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,3,1,0,0,18,6,5,6,0,0,0,0,0,0,0,1,0,0,0,1,3,0,2,0,0,2,0,0,10,3,0,11,1,0,0,0,2,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,7,7,9,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,9,11,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,19,4,11,14,4,1,0,1,0,0,1,2,0,0,0,0,2,1,0,1,1,3,0,0,17,8,1,12,1,0,0,0,0,1,0,1,2,2,0,0,0,0,2,1,0,1,0,0,12,6,8,15,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,16,14,16,40,1,0,0,2,10,2,1,2,10,1,0,1,5,3,0,2,12,0,2,0,15,5,6,5,0,0,18,1,6.969806763285024,6.0,3.414278976422862,7.152737752161383,6.0,3.497592790609078,6.022388059701493,5.0,2.7575308496412334
548554cb-4edb-429b-9f6a-a357dd75a71a,20047,19610,0,19609,84,20047,pass,635,238,327,578,2,1,0,1,3,17,6,5,0,3,1,4,10,5,8,5,2,2,1,1,387,146,34,337,2,1,0,2,8,5,0,5,10,12,0,8,11,10,4,8,1,1,1,0,344,162,196,289,3,2,2,8,14,7,10,3,0,0,2,3,6,3,4,1,5,1,1,12,515,289,360,683,4,2,4,38,5,3,11,11,8,23,4,16,18,6,13,15,8,9,13,48,325,240,285,404,2,1,2,5,2,0,6,5,2,3,2,5,11,11,4,7,6,4,1,6,234,136,16,289,1,3,0,1,16,4,0,3,1,5,0,4,2,1,1,3,0,0,0,1,21,27,21,25,1,0,0,2,0,1,0,0,2,0,6,5,1,1,5,6,0,1,0,2,239,296,343,418,4,1,4,40,31,22,4,13,4,5,0,5,4,4,1,5,31,15,1,45,322,141,191,271,0,1,0,1,8,3,6,3,3,1,0,4,17,3,11,5,4,4,0,2,191,127,30,209,0,2,0,0,5,0,0,1,7,8,0,4,2,7,4,4,2,1,0,0,166,125,106,184,1,0,0,6,5,1,1,0,2,2,2,3,6,1,1,0,0,0,1,3,252,147,267,323,2,1,5,20,18,10,20,18,1,18,4,9,3,1,1,2,3,17,2,22,455,271,212,587,5,3,2,7,5,12,8,15,4,2,3,3,38,7,2,17,3,2,0,6,433,243,23,487,2,0,0,3,2,4,1,1,8,22,0,5,7,13,11,24,6,4,1,2,391,224,245,454,2,4,0,13,12,4,12,12,3,1,0,6,11,6,0,11,5,2,0,4,586,485,430,1074,15,6,7,20,38,25,41,14,19,60,5,19,14,17,12,10,8,12,8,12,276,36,23,3,21,6,595,83,7.838390534958437,7.0,3.834168031013317,7.93408316660358,7.0,3.8537213012680014,6.252688172043011,5.0,3.089283989766883
67ff9eea-da7c-4d7c-9910-5134721c11fa,20745,20432,71,20427,172,20745,pass,843,290,368,561,5,0,2,4,7,15,17,16,3,1,2,2,21,11,15,3,4,1,1,3,436,150,21,313,3,1,0,0,8,2,2,6,16,23,2,10,17,9,8,7,0,2,1,2,403,209,255,309,0,1,1,10,23,8,16,12,2,0,2,4,7,2,3,2,0,1,2,10,483,294,360,596,17,5,15,34,5,1,13,5,6,22,3,21,16,8,34,23,6,18,13,73,384,236,320,419,5,5,1,2,2,6,16,8,3,4,4,4,25,13,11,10,5,2,0,1,280,160,17,276,2,1,0,0,8,4,0,3,9,7,1,4,2,2,2,3,0,1,0,0,12,4,9,20,0,0,0,0,2,1,1,2,0,1,9,11,4,2,3,4,0,0,1,2,258,268,313,412,6,5,13,34,37,16,1,19,7,9,0,5,7,7,1,2,29,14,4,34,358,157,234,280,1,0,0,0,8,2,11,6,1,0,2,4,27,2,16,9,1,4,0,1,228,128,7,202,0,1,0,2,9,2,0,1,14,14,1,7,5,3,14,4,1,1,1,0,224,147,183,223,1,2,1,8,10,2,6,2,0,1,2,3,1,0,3,0,2,0,0,2,231,177,256,338,8,5,10,25,31,8,27,25,12,17,3,22,11,1,4,6,8,4,5,51,457,211,248,461,4,1,1,3,3,19,18,17,5,8,0,5,24,21,7,25,4,1,1,2,436,250,7,499,1,0,0,1,5,5,1,3,9,24,0,12,12,14,19,29,6,0,1,3,383,200,307,404,4,4,1,7,13,12,12,20,4,3,5,3,7,5,2,3,4,1,1,3,487,487,441,964,17,3,10,27,47,13,31,9,22,49,14,11,18,5,20,14,9,9,8,13,445,40,49,7,66,12,525,96,7.333709962664571,6.0,3.4946419717181594,7.408128704487722,6.0,3.5083856197107943,6.370547945205479,5.0,3.1571329938493156
4a619f02-88c8-4512-a67f-48f2b01c66be,1020,852,0,852,111,1019,pass,53,15,27,27,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,18,5,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,10,16,19,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,14,8,14,20,0,0,0,0,0,0,0,1,2,1,0,5,2,2,0,1,0,0,1,1,18,6,12,12,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,10,0,1,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,13,13,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,2,4,26,10,15,6,0,0,0,0,1,0,0,0,1,0,0,1,1,0,2,0,0,0,0,0,11,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,14,7,4,12,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,1,12,17,0,0,0,0,2,0,3,10,0,1,1,4,1,0,3,7,3,0,0,3,23,13,14,12,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,12,8,0,18,0,0,0,0,0,1,0,0,0,1,0,0,2,1,1,1,1,0,0,0,13,6,15,11,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,19,18,13,26,1,0,0,0,3,0,0,0,0,1,0,0,1,0,0,2,0,0,0,1,17,0,0,0,0,0,0,0,8.889671361502348,8.0,4.591739509486863,8.962732919254659,8.0,4.613897718684446,7.638297872340425,7.0,3.9916163841331973
c0ea8449-a032-45b6-a825-7ca60bb4018f,40083,39539,72,39539,176,40082,pass,1712,508,712,1160,21,12,3,12,35,53,23,52,8,13,1,19,71,14,22,18,7,6,0,5,745,310,43,623,7,5,0,3,35,4,0,14,32,32,8,25,23,28,26,14,4,5,3,4,755,332,453,631,4,2,3,13,33,19,35,17,6,2,5,15,19,2,10,15,1,2,5,53,1060,575,780,1103,22,4,21,79,36,2,11,10,27,43,4,57,79,13,55,32,39,12,22,95,635,389,571,744,10,8,6,11,5,11,9,24,10,10,9,21,71,20,14,39,17,11,2,5,499,322,46,494,8,2,0,0,27,8,0,11,28,18,1,18,3,2,4,3,0,2,0,0,34,28,45,59,0,0,2,1,3,1,4,1,4,3,17,17,12,1,3,8,3,0,2,8,509,483,535,820,15,7,16,81,82,26,5,22,16,8,1,15,24,9,3,7,78,31,7,84,716,288,417,507,4,1,1,0,27,12,18,17,4,4,3,5,59,8,24,22,7,12,0,4,396,248,37,382,3,2,0,3,16,3,2,9,21,31,1,23,7,21,25,12,5,4,2,0,442,250,275,351,6,6,4,18,14,5,7,6,6,2,9,6,11,2,3,1,3,0,3,12,473,303,496,623,10,2,13,34,41,9,43,31,6,35,8,39,5,1,8,8,12,12,12,80,917,466,497,1019,16,10,5,24,15,33,33,37,12,7,4,10,121,37,32,38,7,3,2,12,711,425,50,886,5,3,0,6,11,13,0,6,35,59,0,15,36,30,31,69,12,6,6,10,715,410,501,753,6,13,10,18,35,36,24,32,7,13,14,9,30,11,8,13,9,8,3,14,1102,814,795,1928,32,15,15,55,104,30,108,50,49,120,41,43,43,18,41,38,14,17,25,43,791,91,89,17,89,16,1067,176,7.5990827780170775,7.0,3.722618505116816,7.727568922305764,7.0,3.746045187468851,6.3019398369412425,5.0,3.2003530086743175
4e48a840-9783-450a-92a6-a2e81eb82382,1885,1723,78,1722,200,1885,pass,77,41,30,53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,11,2,27,0,0,0,0,0,0,0,0,0,2,0,1,2,2,0,0,0,0,0,0,29,20,13,22,0,0,1,2,0,3,0,0,0,0,1,1,0,0,0,0,1,0,0,2,49,21,24,65,0,1,0,2,1,0,0,3,1,0,1,4,0,0,2,1,0,0,0,8,33,15,26,33,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,21,6,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,25,21,16,42,0,0,0,2,5,2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,30,13,7,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,14,14,2,15,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,16,5,5,10,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,19,12,7,21,0,0,0,3,1,0,0,3,2,1,0,2,0,0,0,1,1,0,0,4,59,17,27,58,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,30,12,2,43,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,3,0,0,0,0,24,17,16,23,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,67,35,36,115,0,0,0,2,7,0,1,2,1,4,0,1,1,0,0,1,1,0,0,0,43,4,0,0,0,0,70,13,8.066301703163017,7.0,3.8984816055335223,8.143217665615142,7.0,3.9287414276059978,6.0,5.0,2.0992331125953947
f6fac1dd-4b8b-44c6-b04e-64877f910274,39343,38330,3,38330,93,39340,pass,1643,562,818,1035,9,5,1,2,20,33,22,30,2,3,5,5,29,8,19,14,4,5,0,1,801,379,47,593,4,8,0,0,13,8,2,6,23,38,3,14,29,37,31,20,6,5,1,0,875,502,671,580,1,3,2,15,36,16,38,13,5,3,11,9,16,1,3,7,0,0,3,24,803,515,721,879,15,5,20,38,49,14,28,22,19,60,6,66,53,18,81,40,23,13,19,89,732,492,753,658,4,4,3,6,5,10,33,23,2,8,13,9,49,17,22,9,10,9,2,6,578,383,55,638,8,1,0,3,20,5,2,8,20,22,2,17,1,2,7,5,0,0,1,0,52,46,57,49,0,0,1,1,0,0,1,1,2,2,20,20,8,3,15,14,2,0,1,2,560,600,683,629,22,5,21,52,99,54,6,32,17,20,1,7,37,13,3,14,54,35,4,55,760,318,603,514,1,1,1,0,22,9,28,14,2,1,1,4,39,8,38,14,13,8,0,6,534,377,55,493,4,5,0,1,10,3,1,5,15,37,0,15,15,16,25,15,5,8,1,1,572,415,389,406,0,3,2,15,21,6,9,4,3,2,7,5,5,1,7,7,2,0,3,7,407,339,496,480,12,6,6,21,77,20,89,34,20,37,11,31,18,2,19,4,14,10,10,44,868,409,446,663,8,6,0,17,17,32,47,34,6,2,4,3,47,21,24,24,7,4,0,5,764,435,55,826,3,2,0,2,5,9,0,6,16,51,0,16,28,40,40,61,8,10,1,13,702,448,608,582,2,4,6,17,25,21,37,18,9,7,9,8,26,8,4,12,10,5,5,4,750,687,629,1129,22,16,7,20,105,23,83,22,38,123,37,34,37,11,36,20,13,12,9,31,903,130,74,21,111,25,487,84,7.332037467059775,6.0,3.5470974413105916,7.421322081575246,6.0,3.5710802687500016,6.18905293482175,5.0,2.9980036094872515
1d8efa17-9599-439e-a5ac-d6741f6ef141,39010,38865,0,38865,40,39008,pass,1783,606,784,1221,11,5,1,5,13,40,17,11,12,4,7,2,53,9,24,12,3,2,0,1,861,348,44,681,0,9,0,3,11,9,2,5,11,25,0,4,27,21,10,16,2,6,0,1,883,398,529,541,1,1,2,11,36,15,35,7,2,1,1,8,8,0,2,3,2,1,0,33,1156,578,800,1058,67,2,15,51,16,5,6,11,12,28,1,22,56,10,46,17,3,11,2,57,789,446,611,754,2,3,0,4,1,6,7,10,6,6,8,5,44,23,23,9,4,1,1,5,581,340,33,522,1,1,1,1,11,5,0,4,11,9,0,4,2,2,5,0,0,0,0,0,32,28,27,44,0,2,0,1,1,0,0,0,4,0,12,13,5,1,4,2,0,0,0,1,531,518,601,720,10,3,7,50,72,30,4,52,5,15,0,26,8,6,1,11,23,15,1,77,812,331,501,529,1,0,0,0,18,6,12,6,2,2,1,1,44,3,28,5,5,3,2,1,466,292,27,432,1,1,0,0,14,0,0,0,9,18,0,11,8,9,8,6,1,2,1,0,540,315,351,308,0,1,1,8,10,5,4,2,3,0,2,0,4,0,3,1,1,0,1,1,476,274,480,455,17,3,2,28,34,13,22,29,2,28,4,16,10,2,5,8,3,7,2,49,929,484,464,1101,11,4,1,3,10,25,29,18,6,2,2,8,73,14,22,85,0,1,3,0,751,409,30,797,0,1,0,0,2,3,1,2,15,58,0,9,11,21,17,21,4,3,0,1,721,445,571,759,3,2,4,9,20,6,15,16,8,3,2,2,12,7,0,9,2,1,4,3,954,684,708,1535,29,6,4,66,85,19,41,17,30,69,10,20,35,3,25,20,12,2,5,14,965,105,58,20,68,14,768,127,8.303332046828766,7.0,4.215813895377912,8.389576139854816,7.0,4.2343748324762895,6.781190019193858,6.0,3.543547476500255
247b49e1-0b43-4aa8-a322-55d45c9e4d35,30604,30187,2,30186,24,30604,pass,843,337,453,584,5,1,0,4,17,23,17,12,3,3,3,4,21,9,13,8,4,3,0,2,496,354,92,397,4,7,1,1,7,4,3,3,18,26,4,15,14,21,12,8,1,1,3,2,524,397,525,448,1,3,0,14,17,17,28,7,0,0,4,3,8,1,6,6,1,0,5,15,398,388,545,608,13,5,20,33,23,7,14,6,8,24,10,17,41,15,51,23,9,16,11,40,439,430,621,541,7,9,7,5,3,6,15,13,5,7,12,8,41,25,14,13,10,6,7,3,638,478,92,588,3,1,2,1,20,7,3,6,15,22,1,21,3,5,7,4,1,1,0,0,75,82,89,83,0,1,1,3,2,4,3,1,4,1,9,10,15,3,7,3,1,0,1,4,284,591,680,533,14,22,27,53,59,25,15,24,7,13,2,6,17,10,3,8,36,20,10,71,443,283,492,370,3,2,0,1,9,6,22,7,2,1,4,4,31,3,34,12,5,6,1,6,416,390,73,485,4,4,3,0,12,3,2,7,15,32,2,17,7,8,14,5,3,5,2,0,478,413,457,383,0,5,0,13,11,9,9,3,1,0,4,3,12,0,5,3,1,0,5,5,309,310,539,400,6,5,10,15,39,20,56,25,6,35,12,20,15,11,16,12,9,6,5,48,453,243,286,426,5,6,3,9,5,19,27,21,1,7,4,3,24,21,16,14,2,1,1,7,533,514,73,671,0,4,2,7,3,5,1,1,17,56,2,24,11,27,29,25,6,9,1,4,553,452,616,594,6,7,3,10,16,16,26,26,7,5,5,6,10,12,4,15,9,3,7,5,489,557,542,1098,11,21,12,65,60,18,42,45,33,108,17,47,26,8,37,31,6,11,9,35,461,77,101,23,112,35,688,138,7.199145242512589,6.0,3.3824782074864315,7.290034315127252,6.0,3.4038251916541613,6.047554347826087,5.0,2.8591645488387285
